h2_p	N_causal_SNPs	vr	freq_r	k	N_samples	seed	median_mut	median_ref	p_wilcox	h2_rare	penetrance	h2_poly_est	var_y	mean_prs	mean_prs_cases	r_prs_est_with_rv	r_prs_est_without_rv	mean_prs_cases_est_with_rv	mean_prs_cases_est_without_rv
0.5	100	0.02	0.01	0.05	5000	35	0.566089867	1.11958558	0.001328404	0.02	0.223404255	0.543522753	1	-2.58E-17	1.088001538	0.984698932	0.984128535	-0.056529995	-0.035779937
0.5	100	0.02	0.01	0.05	5000	36	0.481239357	0.82648072	0.001276073	0.02	0.323232323	0.38032876	1	-3.38E-17	0.76727905	0.971676717	0.97153993	0.064235739	0.087618697
0.5	100	0.02	0.01	0.05	5000	37	0.681250324	1.094478025	0.005815552	0.02	0.204081633	0.534684935	1	4.11E-18	1.066630214	0.980385111	0.980446537	-0.074257168	-0.058373386
0.5	100	0.02	0.01	0.05	5000	38	0.613971862	0.952068311	0.027438675	0.02	0.260504202	0.446711997	1	6.30E-18	0.959479727	0.982627807	0.981932349	0.050470425	0.073928997
0.5	100	0.02	0.01	0.05	5000	39	0.683097923	0.988066957	0.011200992	0.02	0.274725275	0.492349911	1	2.99E-17	0.972781	0.987066064	0.986273643	0.017646795	0.036490769
0.5	100	0.02	0.01	0.05	5000	40	0.506693183	1.026027808	2.51E-05	0.02	0.305263158	0.488353459	1	2.45E-17	0.982711855	0.97586956	0.975316969	-0.026389907	-0.003592839
0.5	100	0.02	0.01	0.05	5000	41	0.743471707	1.195828696	0.000805902	0.02	0.265306122	0.544439984	1	9.50E-18	1.128107598	0.982084377	0.982595515	0.086351957	0.108652723
0.5	100	0.02	0.01	0.05	5000	42	0.439604193	1.121961748	5.81E-05	0.02	0.27173913	0.532252734	1	-2.66E-17	1.051654139	0.97986289	0.980093946	-0.018514994	0.000475902
0.5	100	0.02	0.01	0.05	5000	43	0.786411226	1.105584397	0.011551176	0.02	0.24137931	0.506809575	1	1.21E-17	1.088673138	0.982725509	0.982572615	0.035623547	0.05612469
0.5	100	0.02	0.01	0.05	5000	44	0.540586144	1.235377463	3.85E-05	0.02	0.25	0.6447259	1	2.62E-17	1.166135798	0.989112309	0.988504734	-0.015606909	0.003904713
0.5	100	0.02	0.01	0.05	5000	45	0.503775723	1.345247091	2.00E-05	0.02	0.226415094	0.6449565	1	-4.33E-17	1.299972385	0.988372089	0.988152293	-0.020737673	-0.001225459
0.5	100	0.02	0.01	0.05	5000	46	0.463243518	0.987615748	2.13E-06	0.02	0.22	0.464514996	1	-1.11E-17	0.96931544	0.983816144	0.983639643	-0.11998293	-0.101873316
0.5	100	0.02	0.01	0.05	5000	47	0.595530631	1.033553458	0.000233006	0.02	0.252427184	0.471245119	1	-1.59E-17	0.961168929	0.983436701	0.984325134	-0.019555822	-2.52E-06
0.5	100	0.02	0.01	0.05	5000	48	0.647932265	1.025012447	0.001481948	0.02	0.266666667	0.472164772	1	-2.32E-17	1.012414686	0.97783397	0.97619963	0.145163805	0.159134862
0.5	100	0.02	0.01	0.05	5000	49	0.551192899	1.128459208	0.000261024	0.02	0.212121212	0.551669018	1	6.00E-17	1.120477669	0.981548449	0.981383403	0.049050553	0.063061615
0.5	100	0.02	0.01	0.05	5000	50	0.639911648	1.058472031	6.71E-05	0.02	0.240963855	0.500285588	1	-7.40E-17	1.06795425	0.979980065	0.979781715	-0.029287554	-0.009695848
0.5	100	0.02	0.01	0.05	5000	51	0.68814134	1.007620005	0.001622441	0.02	0.367088608	0.503569019	1	-1.74E-17	0.976010283	0.979495305	0.979994238	0.155942295	0.186335556
0.5	100	0.02	0.01	0.05	5000	52	0.435263223	0.870339175	1.34E-06	0.02	0.295918367	0.386604076	1	2.55E-17	0.833067873	0.980682523	0.978952745	-0.050902964	-0.029308845
0.5	100	0.02	0.01	0.05	5000	53	0.67476043	0.96162114	0.033537639	0.02	0.226804124	0.485101301	1	-4.84E-17	0.949201831	0.981311321	0.980480275	0.019207341	0.040506495
0.5	100	0.02	0.01	0.05	5000	54	0.649867129	1.01615877	0.001718578	0.02	0.242105263	0.502626367	1	-7.90E-17	1.009908052	0.980670602	0.980046732	0.036826994	0.059027519
0.5	100	0.02	0.01	0.05	5000	55	0.66449431	0.986794554	0.001497023	0.02	0.2	0.449003059	1	2.52E-17	0.988811638	0.982954368	0.982568322	-0.059498379	-0.041422842
0.5	100	0.02	0.01	0.05	5000	56	0.438503135	0.982692729	2.82E-06	0.02	0.244897959	0.445875756	1	-7.07E-17	0.908262252	0.982970856	0.983002534	-0.079135257	-0.063206338
0.5	100	0.02	0.01	0.05	5000	57	0.713317775	1.219112129	8.54E-05	0.02	0.184210526	0.618311962	1	1.53E-17	1.197246492	0.980964355	0.9811848	-0.012967472	0.002155615
0.5	100	0.02	0.01	0.05	5000	58	0.593907428	1.009914334	0.000210571	0.02	0.298245614	0.450043987	1	-1.89E-17	0.95400913	0.978137748	0.977225278	0.031296247	0.056401648
0.5	100	0.02	0.01	0.05	5000	59	0.709576138	1.082858964	0.000669848	0.02	0.302521008	0.488255867	1	1.36E-17	1.012297833	0.981479476	0.980851209	0.012231768	0.035876124
0.5	100	0.02	0.01	0.05	5000	60	0.572237062	1.013941157	6.92E-06	0.02	0.323232323	0.446621141	1	-1.64E-17	0.939390661	0.980758763	0.979516051	0.061242271	0.091232304
0.5	100	0.02	0.01	0.05	5000	61	0.588660647	1.089813903	1.76E-05	0.02	0.252427184	0.524742594	1	4.37E-18	1.040443519	0.982297774	0.981524542	0.036853936	0.053801217
0.5	100	0.02	0.01	0.05	5000	62	0.657998378	1.173820139	0.000223507	0.02	0.252525253	0.542417737	1	9.28E-18	1.105496787	0.984031243	0.98422048	0.051461335	0.069738139
0.5	100	0.02	0.01	0.05	5000	63	0.571816229	1.054618032	2.67E-07	0.02	0.284313725	0.508775151	1	8.28E-17	1.007753948	0.98208986	0.981591287	0.014294174	0.036356491
0.5	100	0.02	0.01	0.05	5000	64	0.275369942	0.91683104	6.22E-05	0.02	0.209302326	0.449202825	1	4.09E-17	0.915571145	0.974486818	0.974202227	-0.133297408	-0.113439798
0.5	100	0.02	0.01	0.05	5000	65	0.648837473	1.297689354	1.30E-05	0.02	0.237623762	0.670768868	1	3.39E-17	1.256831383	0.982486827	0.982358325	0.016526759	0.037335626
0.5	100	0.02	0.01	0.05	5000	66	0.661379721	1.038938509	0.000614227	0.02	0.242990654	0.467028046	1	3.45E-17	0.999189911	0.986698207	0.986303784	0.031428037	0.050705024
0.5	100	0.02	0.01	0.05	5000	67	0.713522989	1.068202562	0.000186612	0.02	0.296703297	0.483229737	1	-6.75E-19	1.040931521	0.979687086	0.979453677	0.122774306	0.150240322
0.5	100	0.02	0.01	0.05	5000	68	0.540156547	0.919397475	0.000174262	0.02	0.288659794	0.42510813	1	3.37E-17	0.867783089	0.980465959	0.980539998	-0.015426339	0.004547639
0.5	100	0.02	0.01	0.05	5000	69	0.450679264	0.920423546	0.000115022	0.02	0.302083333	0.422006515	1	-4.69E-18	0.870933052	0.976820152	0.976936319	-0.013348061	0.005798091
0.5	100	0.02	0.01	0.05	5000	70	0.627146194	1.063058504	0.000160188	0.02	0.319148936	0.477681308	1	5.12E-17	1.002168974	0.982785911	0.980985186	0.079494184	0.110256514
0.5	100	0.02	0.01	0.05	5000	71	0.626683376	1.152422958	0.000627311	0.02	0.230088496	0.565710479	1	2.24E-17	1.120126246	0.986883608	0.986426969	-0.020838019	0.002402174
0.5	100	0.02	0.01	0.05	5000	72	0.760000671	1.033406585	0.048854918	0.02	0.207317073	0.500292433	1	-2.64E-17	1.020163745	0.980083713	0.980390548	0.079678748	0.097921832
0.5	100	0.02	0.01	0.05	5000	73	1.142933844	1.362509395	0.023973074	0.02	0.223404255	0.681703319	1	-5.00E-17	1.337657959	0.986387081	0.985935299	-0.045719143	-0.027439265
0.5	100	0.02	0.01	0.05	5000	74	0.506957743	0.90965384	0.000155843	0.02	0.252336449	0.435309236	1	8.65E-18	0.870085758	0.978898541	0.978620422	-0.000668399	0.015521858
0.5	100	0.02	0.01	0.05	5000	75	0.540757782	0.901730147	0.001088099	0.02	0.271929825	0.377650152	1	-6.80E-17	0.835924987	0.977547557	0.976864656	-0.082918076	-0.060509452
0.5	100	0.02	0.01	0.05	5000	76	0.424852843	0.763316193	2.71E-06	0.02	0.36	0.327849435	1	-4.59E-17	0.716031784	0.977748561	0.975877935	0.017166485	0.043649203
0.5	100	0.02	0.01	0.05	5000	77	0.640314584	1.223924367	4.27E-05	0.02	0.265060241	0.599818223	1	-8.86E-18	1.172281018	0.982650304	0.982924837	-0.153322895	-0.134675201
0.5	100	0.02	0.01	0.05	5000	78	0.629696548	1.111407658	2.97E-05	0.02	0.218487395	0.547617637	1	-4.00E-17	1.087404025	0.985680703	0.985219068	-0.086697882	-0.07414987
0.5	100	0.02	0.01	0.05	5000	79	0.722618305	1.207547639	0.000265943	0.02	0.214953271	0.632961786	1	-5.20E-17	1.145451735	0.986817389	0.986744553	0.054365324	0.070415705
0.5	100	0.02	0.01	0.05	5000	80	0.811053074	1.186432902	0.000219596	0.02	0.205882353	0.585156645	1	-1.09E-17	1.179505197	0.97901253	0.979468545	-0.028394909	-0.011500036
0.5	100	0.02	0.01	0.05	5000	81	0.500433992	0.904849448	0.001124967	0.02	0.291666667	0.387715193	1	-6.48E-17	0.882028666	0.977126484	0.977212951	0.014811625	0.033697101
0.5	100	0.02	0.01	0.05	5000	82	0.661766637	0.998109148	0.000449523	0.02	0.204081633	0.465422216	1	3.93E-17	0.995650061	0.981968208	0.981378201	-0.04642493	-0.030261113
0.5	100	0.02	0.01	0.05	5000	83	0.820880747	1.150989093	0.001378995	0.02	0.304347826	0.575549708	1	-2.18E-17	1.108275097	0.985574578	0.98547022	0.048334277	0.067309498
0.5	100	0.02	0.01	0.05	5000	84	0.563667284	0.845103818	0.001953466	0.02	0.333333333	0.358065102	1	-5.46E-17	0.800522421	0.979698958	0.978831418	-0.016585103	0.001120185
0.5	100	0.02	0.01	0.05	5000	85	0.75185444	1.034681864	0.020287669	0.02	0.280487805	0.531446268	1	-3.53E-17	0.974404084	0.983358562	0.983351116	0.06483776	0.087512008
0.5	100	0.02	0.01	0.05	5000	86	0.528391048	0.964385914	2.38E-05	0.02	0.25	0.42277256	1	3.19E-17	0.888703299	0.980398133	0.979674912	-0.028698627	-0.010197949
0.5	100	0.02	0.01	0.05	5000	87	0.807213756	0.942251099	0.039326462	0.02	0.226804124	0.484288027	1	5.33E-17	0.933860551	0.979904007	0.980068224	-0.032070146	-0.018683033
0.5	100	0.02	0.01	0.05	5000	88	0.46812995	0.997827356	3.75E-05	0.02	0.266666667	0.484984882	1	3.73E-17	0.964900363	0.985726275	0.985109639	-0.141532329	-0.125607148
0.5	100	0.02	0.01	0.05	5000	89	0.767328403	1.205459899	0.000125775	0.02	0.326315789	0.587785669	1	1.05E-16	1.152083524	0.982604927	0.981823277	0.025779803	0.044540458
0.5	100	0.02	0.01	0.05	5000	90	0.618268257	1.05201867	1.53E-05	0.02	0.230088496	0.484986528	1	-1.65E-17	1.026224076	0.980140432	0.98043364	-0.048665506	-0.034250046
0.5	100	0.02	0.01	0.05	5000	91	0.699109046	1.321132983	8.21E-06	0.02	0.276595745	0.685934913	1	4.65E-18	1.284723689	0.985797559	0.985370123	0.059099508	0.078915048
0.5	100	0.02	0.01	0.05	5000	92	0.539407422	0.91888	0.002173953	0.02	0.220183486	0.428895944	1	5.19E-17	0.877445415	0.981194968	0.980713696	-0.110379317	-0.092367997
0.5	100	0.02	0.01	0.05	5000	93	0.577985116	1.063916702	0.00034102	0.02	0.228571429	0.460806857	1	-8.18E-18	0.981984889	0.980320413	0.980013098	-0.013711375	0.005001365
0.5	100	0.02	0.01	0.05	5000	94	0.718808093	1.100841663	0.003510847	0.02	0.264957265	0.526038137	1	-3.69E-18	1.019224304	0.982497485	0.981896611	0.00161163	0.019873155
0.5	100	0.02	0.01	0.05	5000	95	0.600693482	1.215596226	0.000221585	0.02	0.171717172	0.576063557	1	-8.59E-17	1.158108645	0.98307613	0.982486039	-0.131332752	-0.115951393
0.5	100	0.02	0.01	0.05	5000	96	0.828590056	1.159052726	0.005969879	0.02	0.22826087	0.560681227	1	-1.68E-17	1.098648917	0.983142684	0.983126562	-0.04171477	-0.022718369
0.5	100	0.02	0.01	0.05	5000	97	0.695585647	1.002442699	0.000977595	0.02	0.252336449	0.462251676	1	4.26E-17	0.950696923	0.981222715	0.980949601	-0.038363833	-0.022551784
0.5	100	0.02	0.01	0.05	5000	98	0.678561213	1.041997963	0.000228687	0.02	0.260416667	0.549765356	1	-1.50E-17	0.974713633	0.985439414	0.984748269	-0.016972036	0.008271655
0.5	100	0.02	0.01	0.05	5000	99	0.586581881	0.941049614	0.005064771	0.02	0.357142857	0.418783372	1	-3.95E-18	0.876540257	0.983426627	0.983225344	0.095733637	0.124901111
0.5	100	0.02	0.01	0.05	5000	100	0.710136096	1.243674693	0.000508302	0.02	0.307692308	0.516346466	1	-8.37E-19	1.083629245	0.985180066	0.985022779	0.09548003	0.113892901
0.5	100	0.03	0.01	0.05	5000	1	0.358049937	0.894042314	0.000197702	0.03	0.212765957	0.411336748	1	-8.79E-18	0.832592754	0.980309818	0.98024679	-0.104214049	-0.08771647
0.5	100	0.03	0.01	0.05	5000	2	0.832658764	1.230972402	0.000102908	0.03	0.233576642	0.677334373	1	1.32E-18	1.239763852	0.986117978	0.98512549	0.044438467	0.066468988
0.5	100	0.03	0.01	0.05	5000	3	0.316136393	0.811349611	4.48E-10	0.03	0.37	0.356905418	1	-3.37E-17	0.748304201	0.974799516	0.972884589	-0.00056204	0.020818731
0.5	100	0.03	0.01	0.05	5000	4	0.43813138	0.993025518	2.33E-07	0.03	0.368932039	0.416818719	1	4.51E-17	0.911589238	0.982392397	0.981661244	-0.008431246	0.021184284
0.5	100	0.03	0.01	0.05	5000	5	0.564726031	0.957233127	1.29E-05	0.03	0.317307692	0.44100228	1	-2.34E-17	0.940342361	0.979465638	0.979313085	0.05445637	0.073339608
0.5	100	0.03	0.01	0.05	5000	6	0.533218714	1.198828369	9.34E-08	0.03	0.307692308	0.528465413	1	-2.65E-17	1.092285618	0.981096182	0.981251333	-0.094824888	-0.077224143
0.5	100	0.03	0.01	0.05	5000	7	0.493583644	1.030298611	7.40E-05	0.03	0.277777778	0.461787431	1	1.63E-17	0.960314439	0.982946161	0.982629976	0.002675078	0.022035284
0.5	100	0.03	0.01	0.05	5000	8	0.412351095	1.042353343	9.11E-09	0.03	0.326732673	0.568749512	1	3.90E-18	0.989559911	0.985442262	0.984584603	-0.047716307	-0.028461916
0.5	100	0.03	0.01	0.05	5000	9	0.721454899	1.001845409	0.001776431	0.03	0.324675325	0.446085569	1	2.80E-17	0.956902055	0.979438143	0.980022644	-0.049259749	-0.025211921
0.5	100	0.03	0.01	0.05	5000	10	0.326909211	1.00406362	4.04E-06	0.03	0.37037037	0.441864254	1	-3.08E-17	0.935261826	0.981029916	0.9807147	-0.061527263	-0.03410016
0.5	100	0.03	0.01	0.05	5000	11	0.408150231	0.93973774	1.19E-07	0.03	0.323529412	0.424360245	1	2.35E-17	0.873643283	0.982261596	0.98213778	-0.089043084	-0.069650532
0.5	100	0.03	0.01	0.05	5000	12	0.490900972	0.93454508	3.85E-05	0.03	0.297619048	0.370750107	1	-1.30E-17	0.870531924	0.980746704	0.980367069	-0.069418608	-0.046839298
0.5	100	0.03	0.01	0.05	5000	13	0.568878213	1.111800035	9.73E-05	0.03	0.395348837	0.468730718	1	-1.29E-17	1.008047434	0.984643507	0.984930897	0.099946951	0.133751307
0.5	100	0.03	0.01	0.05	5000	14	0.349030524	0.856935452	3.76E-05	0.03	0.240740741	0.384210203	1	3.02E-17	0.81554744	0.977168896	0.976702299	-0.098837401	-0.07969792
0.5	100	0.03	0.01	0.05	5000	15	0.445589964	1.090866093	2.49E-08	0.03	0.285714286	0.47182257	1	4.45E-18	0.999742337	0.975786593	0.97535775	-0.061942288	-0.043523104
0.5	100	0.03	0.01	0.05	5000	16	0.640698237	1.062044244	0.000147244	0.03	0.323529412	0.508548631	1	9.37E-19	0.983135232	0.983928943	0.982833007	0.063309579	0.088499327
0.5	100	0.03	0.01	0.05	5000	17	0.534658629	1.047788273	7.28E-06	0.03	0.375	0.546966199	1	-2.05E-18	0.980723434	0.981283995	0.982555779	-0.000338254	0.028783873
0.5	100	0.03	0.01	0.05	5000	18	0.295145266	1.022393715	6.74E-09	0.03	0.296296296	0.479318005	1	-1.89E-17	0.966414339	0.981758675	0.982398448	-0.10513422	-0.079136141
0.5	100	0.03	0.01	0.05	5000	19	0.644796795	1.150039106	0.000172882	0.03	0.421686747	0.543947968	1	-4.20E-17	1.067188298	0.983184375	0.983257109	0.015741797	0.044141756
0.5	100	0.03	0.01	0.05	5000	20	0.65212242	1.060642439	2.79E-05	0.03	0.333333333	0.484206462	1	2.29E-17	0.98649577	0.980395055	0.980489449	0.016357055	0.038213579
0.5	100	0.03	0.01	0.05	5000	21	0.422285069	1.12985632	1.16E-07	0.03	0.336842105	0.537467083	1	-8.20E-17	1.069261851	0.982440899	0.981888047	-0.112728049	-0.089737593
0.5	100	0.03	0.01	0.05	5000	22	0.561291973	1.119980576	2.61E-06	0.03	0.271929825	0.491594201	1	5.71E-18	1.087696312	0.97974895	0.979434453	-0.008808834	0.014488757
0.5	100	0.03	0.01	0.05	5000	23	0.510655701	0.933831034	0.000130115	0.03	0.318181818	0.440179598	1	2.39E-18	0.884146777	0.977903252	0.976720111	-0.015695586	0.009000506
0.5	100	0.03	0.01	0.05	5000	24	0.361602299	0.971165622	4.77E-08	0.03	0.384615385	0.460608768	1	-2.30E-17	0.839510039	0.981779381	0.981018196	-0.05937583	-0.030751666
0.5	100	0.03	0.01	0.05	5000	25	0.580725442	1.121221722	0.002202365	0.03	0.3	0.542575144	1	-4.57E-17	1.076585546	0.986274984	0.986217495	-0.073947602	-0.0537079
0.5	100	0.03	0.01	0.05	5000	26	0.488898862	1.142329733	9.89E-08	0.03	0.326923077	0.575254138	1	-1.70E-17	1.097185271	0.986224356	0.985760167	-0.045100017	-0.023232957
0.5	100	0.03	0.01	0.05	5000	27	0.758728987	1.199696822	1.29E-05	0.03	0.308510638	0.561254971	1	6.15E-17	1.135786342	0.981328341	0.979158861	0.088467592	0.120517351
0.5	100	0.03	0.01	0.05	5000	28	0.590677256	1.10266411	3.63E-07	0.03	0.353982301	0.504806459	1	-2.93E-17	1.017889252	0.981286047	0.982167751	0.091748018	0.132356901
0.5	100	0.03	0.01	0.05	5000	29	0.599359101	1.082620111	8.61E-06	0.03	0.391752577	0.522337492	1	1.31E-17	1.035792282	0.983035188	0.981871999	0.043800039	0.072174458
0.5	100	0.03	0.01	0.05	5000	30	0.588120433	1.097180978	5.23E-06	0.03	0.366666667	0.553688633	1	-3.48E-17	1.026861543	0.981430727	0.980072953	-0.059159962	-0.02908991
0.5	100	0.03	0.01	0.05	5000	31	0.535337287	1.001273706	8.41E-06	0.03	0.358490566	0.441300568	1	-2.41E-17	0.937885551	0.985009573	0.985324918	-0.008399825	0.009811645
0.5	100	0.03	0.01	0.05	5000	32	0.500879245	0.864415295	0.000311961	0.03	0.297029703	0.384336527	1	1.35E-17	0.811835041	0.980486005	0.979301011	-0.085044626	-0.064616377
0.5	100	0.03	0.01	0.05	5000	33	0.53111595	1.123464678	1.43E-08	0.03	0.37755102	0.51203764	1	4.12E-17	1.03978663	0.983512424	0.983282444	0.050349821	0.120230183
0.5	100	0.03	0.01	0.05	5000	34	0.467378512	1.047838265	2.20E-06	0.03	0.247706422	0.485183944	1	-4.63E-17	0.965241967	0.983226092	0.983310332	-0.201599119	-0.182887332
0.5	100	0.03	0.01	0.05	5000	35	0.506647431	1.12225975	8.62E-05	0.03	0.255319149	0.543522753	1	-2.58E-17	1.081587192	0.984834946	0.984041728	-0.056722701	-0.030877762
0.5	100	0.03	0.01	0.05	5000	36	0.421830146	0.861133413	6.98E-07	0.03	0.434343434	0.38032876	1	-3.38E-17	0.752577005	0.972005227	0.971676114	0.064266403	0.09238031
0.5	100	0.03	0.01	0.05	5000	37	0.668805195	1.099895345	0.000190101	0.03	0.265306122	0.534684935	1	4.11E-18	1.054252798	0.980601327	0.98059071	-0.074128062	-0.054264376
0.5	100	0.03	0.01	0.05	5000	38	0.519382278	0.952821261	4.00E-05	0.03	0.369747899	0.446711997	1	6.30E-18	0.931635761	0.982832694	0.98187653	0.050250345	0.078192841
0.5	100	0.03	0.01	0.05	5000	39	0.643994215	0.988486504	0.001029964	0.03	0.307692308	0.492349911	1	2.99E-17	0.963810182	0.987203668	0.986137064	0.017522442	0.040773842
0.5	100	0.03	0.01	0.05	5000	40	0.488650744	1.038728376	1.19E-06	0.03	0.347368421	0.488353459	1	2.45E-17	0.977590502	0.976088073	0.97527072	-0.026256227	0.001916626
0.5	100	0.03	0.01	0.05	5000	41	0.734312039	1.191183686	2.96E-05	0.03	0.326530612	0.544439984	1	9.50E-18	1.110548866	0.982253659	0.982758403	0.086414466	0.113010634
0.5	100	0.03	0.01	0.05	5000	42	0.433727982	1.12497961	4.45E-07	0.03	0.347826087	0.532252734	1	-2.66E-17	1.0446689	0.980033277	0.980223747	-0.018520561	0.004588832
0.5	100	0.03	0.01	0.05	5000	43	0.786411226	1.105584397	0.002476928	0.03	0.287356322	0.506809575	1	1.21E-17	1.083099269	0.982874072	0.982604481	0.035595263	0.060992906
0.5	100	0.03	0.01	0.05	5000	44	0.455125788	1.23732328	5.32E-07	0.03	0.32	0.6447259	1	2.62E-17	1.14626929	0.989182788	0.988343077	-0.015600519	0.008471667
0.5	100	0.03	0.01	0.05	5000	45	0.465494966	1.350075795	3.15E-08	0.03	0.29245283	0.6449565	1	-4.33E-17	1.275706054	0.988459315	0.988104762	-0.020722496	0.003152666
0.5	100	0.03	0.01	0.05	5000	46	0.463243518	0.990647835	6.26E-08	0.03	0.3	0.464514996	1	-1.11E-17	0.956889473	0.984021184	0.98370654	-0.120039471	-0.097492509
0.5	100	0.03	0.01	0.05	5000	47	0.517544018	1.052158625	7.06E-08	0.03	0.349514563	0.471245119	1	-1.59E-17	0.937710282	0.983603428	0.984556145	-0.01938365	0.004211076
0.5	100	0.03	0.01	0.05	5000	48	0.647932265	1.034807646	0.001783301	0.03	0.311111111	0.472164772	1	-2.32E-17	1.015679336	0.978088303	0.976012567	0.144983686	0.16226817
0.5	100	0.03	0.01	0.05	5000	49	0.505144676	1.181457627	3.25E-07	0.03	0.313131313	0.551669018	1	6.00E-17	1.107155021	0.981696781	0.981420706	0.049127709	0.066129394
0.5	100	0.03	0.01	0.05	5000	50	0.570254233	1.072853693	7.84E-08	0.03	0.313253012	0.500285588	1	-7.40E-17	1.055101373	0.980211429	0.979887879	-0.029360936	-0.005175531
0.5	100	0.03	0.01	0.05	5000	51	0.635118085	1.050619139	2.65E-05	0.03	0.493670886	0.503569019	1	-1.74E-17	0.956321523	0.979745741	0.98018823	0.155856247	0.191617136
0.5	100	0.03	0.01	0.05	5000	52	0.447526156	0.881007356	2.40E-07	0.03	0.346938776	0.386604076	1	2.55E-17	0.823429326	0.98094924	0.978693399	-0.050999262	-0.024392707
0.5	100	0.03	0.01	0.05	5000	53	0.615036102	0.970935297	0.000779809	0.03	0.288659794	0.485101301	1	-4.84E-17	0.941990683	0.981492871	0.980357849	0.019141829	0.045360928
0.5	100	0.03	0.01	0.05	5000	54	0.531329847	1.044581408	9.11E-07	0.03	0.336842105	0.502626367	1	-7.90E-17	0.987517694	0.980853503	0.979986551	0.036724113	0.063697358
0.5	100	0.03	0.01	0.05	5000	55	0.633736666	0.987356438	2.70E-05	0.03	0.272727273	0.449003059	1	2.52E-17	0.971980255	0.983111269	0.982516131	-0.05955618	-0.036990641
0.5	100	0.03	0.01	0.05	5000	56	0.356312841	0.99513348	1.17E-08	0.03	0.306122449	0.445875756	1	-7.07E-17	0.893272607	0.983139056	0.98308124	-0.078950596	-0.059262944
0.5	100	0.03	0.01	0.05	5000	57	0.680551648	1.23715426	2.29E-06	0.03	0.228070175	0.618311962	1	1.53E-17	1.193194195	0.981125801	0.981323575	-0.012983232	0.005809092
0.5	100	0.03	0.01	0.05	5000	58	0.517531199	1.028573204	1.67E-07	0.03	0.385964912	0.450043987	1	-1.89E-17	0.942867864	0.978378134	0.977116247	0.031181217	0.061438075
0.5	100	0.03	0.01	0.05	5000	59	0.703459345	1.085756719	8.05E-05	0.03	0.352941176	0.488255867	1	1.36E-17	1.009257717	0.981667738	0.980766241	0.012257568	0.040869758
0.5	100	0.03	0.01	0.05	5000	60	0.334762741	1.027537388	4.52E-08	0.03	0.404040404	0.446621141	1	-1.64E-17	0.921029864	0.980991615	0.9793581	0.061140616	0.096763367
0.5	100	0.03	0.01	0.05	5000	61	0.558041778	1.099098613	9.63E-08	0.03	0.339805825	0.524742594	1	4.37E-18	1.032544096	0.982442409	0.981419815	0.036750424	0.057504934
0.5	100	0.03	0.01	0.05	5000	62	0.646210023	1.188286691	5.95E-06	0.03	0.303030303	0.542417737	1	9.28E-18	1.103682583	0.984192575	0.984336128	0.051528913	0.073894897
0.5	100	0.03	0.01	0.05	5000	63	0.564520214	1.06639316	2.62E-10	0.03	0.382352941	0.508775151	1	8.28E-17	0.99709301	0.982279699	0.981569788	0.014368401	0.041045243
0.5	100	0.03	0.01	0.05	5000	64	0.285940216	0.924721561	1.85E-05	0.03	0.244186047	0.449202825	1	4.09E-17	0.916579168	0.974778483	0.974297705	-0.13349833	-0.107855709
0.5	100	0.03	0.01	0.05	5000	65	0.532496142	1.324979035	2.93E-08	0.03	0.297029703	0.670768868	1	3.39E-17	1.246965913	0.982637521	0.982396295	0.016512437	0.042111959
0.5	100	0.03	0.01	0.05	5000	66	0.479769	1.051231215	1.18E-06	0.03	0.327102804	0.467028046	1	3.45E-17	0.980347308	0.986835676	0.986236334	0.031323296	0.055147734
0.5	100	0.03	0.01	0.05	5000	67	0.713522989	1.081543701	3.41E-05	0.03	0.362637363	0.483229737	1	-6.75E-19	1.036387783	0.979906008	0.979517268	0.122612432	0.155100259
0.5	100	0.03	0.01	0.05	5000	68	0.451930181	0.942500663	8.12E-08	0.03	0.381443299	0.42510813	1	3.37E-17	0.859645027	0.980662017	0.980628261	-0.015330653	0.009033171
0.5	100	0.03	0.01	0.05	5000	69	0.446847984	0.929138187	9.76E-07	0.03	0.385416667	0.422006515	1	-4.69E-18	0.857172144	0.977089301	0.977127816	-0.013303295	0.009861942
